method,dataset,rmse_median,rmse_iqr_lo,rmse_iqr_hi,r2_median,r2_iqr_lo,r2_iqr_hi,mae_median,mae_iqr_lo,mae_iqr_hi,nrmse_median,nrmse_iqr_lo,nrmse_iqr_hi,cnl_median,cnl_iqr_lo,cnl_iqr_hi,fit_time_median,fit_time_total,n_fits_median,used_defaults_frac,used_constant_predictor_frac,family,n_seeds
gcv_spline,health_insurance,14.744578711349009,14.616536312407028,14.89505540457784,0.3602155306993803,0.3552558628509592,0.3853510126636987,11.9803367281013,11.735531236486043,12.075767265691711,0.7851469410944245,0.7812018868956232,0.7943895657817054,0.001453186238391477,0.0006903381121892325,0.0023413760232822703,4.330081840000275,22.639053204000447,21.0,0.0,0.0,spline,5
kore,video_transcoding,9.337588594746816,9.019379438483943,10.618816567558984,0.5320724927970895,0.5292518731013927,0.5847789880246644,6.088548652728858,6.008015890106003,6.137184871655857,0.627810320408923,0.597219521648593,0.7268692241025985,0.006934371056735215,0.0008918040572917343,0.008943710190762752,0.1365742680000039,0.732004570999379,5.0,0.0,0.0,spline,5
knn,solar_flare,0.6878065428571846,0.6404262599179732,0.7081787526707681,0.1224452050053475,0.1032652005720831,0.1800153877442624,0.3786062576188541,0.3667111704494882,0.3818691588785046,0.8013277788484422,0.7292695880144262,0.8371528491763424,0.0,0.0,0.0,0.336214936000033,1.7430033289992934,52.0,0.0,0.0,neighbors,5
aic_spline,video_transcoding,9.464836326297752,9.054088512732076,10.797857371952356,0.5256217629040022,0.5161602871214961,0.5733850523356043,6.179103636589325,6.064199414636915,6.440199741222588,0.6363657882693559,0.596545592608704,0.7391247565100135,0.0,0.0,0.0,5.033021220999217,26.031005832999654,21.0,0.0,0.0,spline,5
bic_spline,video_transcoding,9.464836326297752,9.054088512732076,10.797857371952356,0.5256217629040022,0.5161602871214961,0.5733850523356043,6.179103636589325,6.064199414636915,6.440199741222588,0.6363657882693559,0.596545592608704,0.7391247565100135,0.0,0.0,0.0,4.569737215999339,24.201227336000557,21.0,0.0,0.0,spline,5
cp_spline,video_transcoding,9.464836326297752,9.054088512732076,10.797857371952356,0.5256217629040022,0.5161602871214961,0.5733850523356043,6.179103636589325,6.064199414636915,6.440199741222588,0.6363657882693559,0.596545592608704,0.7391247565100135,0.0,0.0,0.0,4.630221565999818,23.32603240699973,21.0,0.0,0.0,spline,5
gcv_spline,video_transcoding,9.464836326297752,9.054088512732076,10.797857371952356,0.5256217629040022,0.5161602871214961,0.5733850523356043,6.179103636589325,6.064199414636915,6.440199741222588,0.6363657882693559,0.596545592608704,0.7391247565100135,0.0,0.0,0.0,3.786858384999505,20.25490086299942,21.0,0.0,0.0,spline,5
kore,cpu_activity,3.029696603469969,2.880991678303434,3.0908582207095416,0.9780218087985753,0.9751899318433004,0.979884698194836,2.1413913284388726,2.111916689139844,2.155793831233866,0.1591838256739323,0.1480739885241634,0.1599178672695808,0.19648032872119944,0.18149268772537294,0.19817139772680117,0.1446337389998007,0.7571544820002598,5.0,0.0,0.0,spline,5
aic_spline,cpu_activity,101.20703524380455,83.8277270459718,125.0778661506394,-26.12247672973053,-33.283819499024624,-16.499595205065127,10.142794664109632,9.474852457004,13.3085368484806,5.201726019590863,4.342714951216232,6.602042453535272,0.0,0.0,0.0,3.055320784000287,15.791140305001136,21.0,0.0,0.0,spline,5
bic_spline,cpu_activity,3.001593349988012,2.8811783878751536,3.0351375443068296,0.9780189600075376,0.9760763994309978,0.9801594997411074,2.088294582686007,2.061651260395308,2.091781739145741,0.1563141274200646,0.148083584813937,0.1584344803340627,0.047170581547679766,0.04129679768403525,0.05335758862715822,3.766535525000109,18.608356902000196,21.0,0.0,0.0,spline,5
cp_spline,cpu_activity,101.20703524380455,83.8277270459718,125.0778661506394,-26.12247672973053,-33.283819499024624,-16.499595205065127,10.142794664109632,9.474852457004,13.3085368484806,5.201726019590863,4.342714951216232,6.602042453535272,0.0,0.0,0.0,3.702616346000468,18.56767370200032,21.0,0.0,0.0,spline,5
gcv_spline,cpu_activity,101.20703524380455,83.8277270459718,125.0778661506394,-26.12247672973053,-33.283819499024624,-16.499595205065127,10.142794664109632,9.474852457004,13.3085368484806,5.201726019590863,4.342714951216232,6.602042453535272,0.0,0.0,0.0,2.6860663380002734,13.557146402002218,21.0,0.0,0.0,spline,5
aic_spline,sarcos,67.85971499449889,13.15656164393542,131.93213584571723,-11.124187078617114,-45.02398891282895,0.4295805596511992,9.397364517525622,4.75170485474055,11.860333232988356,3.390488580684104,0.6421396718358203,6.587597031580398,0.0,0.0,0.0,3.27539846200034,17.05212790100086,21.0,0.0,0.0,spline,5
kore,sarcos,4.913610883310581,4.850739787675069,4.923615539473755,0.9364332381772936,0.9316680791137162,0.9377844383742936,3.52015128479394,3.4381496447032376,3.5447341540378843,0.2440737718746416,0.2422057281299939,0.2454997282428931,0.013613322509624179,0.006943842621484713,0.014042844695038555,0.1604561779995492,0.8126435989997843,5.0,0.0,0.0,spline,5
bic_spline,sarcos,4.847338080800833,4.837280099530135,4.923615539468346,0.9383928614527912,0.9316680791138664,0.9385312684879628,3.469906912082012,3.442719675386801,3.5201512848076537,0.2416859979496956,0.2391005663020391,0.2440737718743735,0.002381387963587198,0.0018179475188719605,0.0028558793276044487,3.788995805999548,20.62188133899872,21.0,0.0,0.0,spline,5
gcv_spline,sarcos,6.620856285549041,5.483795761065596,6.790999456554837,0.893878855826525,0.876438354266256,0.918862857112983,3.653821475724472,3.577014131790133,3.9115023322963407,0.3282094943640954,0.2738152948545749,0.3452040541694057,0.0,0.0,0.0,3.19403646200044,15.750426335000157,21.0,0.0,0.0,spline,5
cp_spline,sarcos,6.620856285549041,5.483795761065596,6.790999456554837,0.893878855826525,0.876438354266256,0.918862857112983,3.653821475724472,3.577014131790133,3.9115023322963407,0.3282094943640954,0.2738152948545749,0.3452040541694057,0.0,0.0,0.0,3.959667733999595,19.911529517000417,21.0,0.0,0.0,spline,5
gcv_spline,fifa,17032.713659473786,15593.314294273683,18918.385524140267,-0.0046927509081606,-0.0157662494627199,-0.0006796700142641,9730.4435,9569.4664,10095.308,0.7861864215815239,0.7108219289299504,0.8894939619274068,0.0,0.0,0.0,20.681605850999404,102.13939597500121,0.0,0.0,1.0,spline,5
linear,fps_benchmark,11.768194807058231,11.337791166126287,11.798659496264142,0.9536686423864806,0.9488950826850684,0.9542531959230318,7.67947717255954,7.677664495516571,7.851868938603264,0.2159494869266961,0.2111847106813765,0.2214954913064233,0.0,0.0,0.0,0.0120433699994464,0.0562954399993029,1.0,0.0,0.0,linear,5
linear,kings_county,146872.89512183482,146442.556260793,149408.33489804796,0.8017108622915967,0.7955983716278483,0.806876238601955,92400.64363638434,90733.15852104388,92630.05859435398,0.4427908117560984,0.442557585595531,0.4554718876088616,0.0,0.0,0.0,0.0119391300004281,0.0595966300006692,1.0,0.0,0.0,linear,5
linear,superconductivity,17.029119226899013,16.80744047837393,18.008279753093177,0.7384340593729921,0.7381168807020348,0.7618004801822547,13.04338272410406,12.812623346837098,13.895289953901404,0.4913586437877749,0.4897674498650912,0.5251295357290414,0.0,0.0,0.0,0.0071394500000678,0.039751880000039604,1.0,0.0,0.0,linear,5
linear,fifa,13948.748795220696,12911.83069997198,14815.884818497176,0.3261921225839935,0.3035458036718997,0.386604321315563,9081.21200134619,8944.046342307545,9132.355346099825,0.6438385051318327,0.5885863794550377,0.6966049016100736,0.0,0.0,0.0,0.0180299900002864,0.0918576000003664,1.0,0.0,0.0,linear,5
linear,diamonds,1129.6427237771518,1127.3371652875787,1144.8547870225789,0.9142240729938892,0.9112744450431836,0.9233254887482436,758.928806908461,734.4047678149907,760.3621745184178,0.2871039007601033,0.2853168816229168,0.2964808129564089,0.0,0.0,0.0,0.0027423000001363,0.0135786609989735,1.0,0.0,0.0,linear,5
linear,wave_energy,0.0003220471944197,0.0003142356241673,0.0003228424481079,1.0,1.0,1.0,0.0002754757180809,0.0002686475161463,0.0002757626790553,2.910437681671167e-09,2.817838128117092e-09,2.9188185460815797e-09,0.0,0.0,0.0,0.0038981299994702,0.0202125199994041,1.0,0.0,0.0,linear,5
linear,brazilian_houses,2714.6398345668536,2706.1350892416745,2799.3778536161503,0.6220628869037097,0.615932670398178,0.6601081350720547,1877.075406623227,1777.0481753421295,1879.595664642073,0.317324299381004,0.3149948711709912,0.3267503360832983,0.0,0.0,0.0,0.0042835100002776,0.0201906289994438,1.0,0.0,0.0,linear,5
linear,pumadyn32nh,0.0322806333765156,0.0322025016156835,0.033029029345058,0.187509571106022,0.1694699179134914,0.1934221759139744,0.0260641780570349,0.0256833401641956,0.0264084386330516,0.8875507473790389,0.8869969911373203,0.90867351480043,0.0,0.0,0.0,0.0027370799998607,0.013814719000038,1.0,0.0,0.0,linear,5
linear,geographical_origin_of_music,16.917302488258922,16.09277914323368,17.29409132335182,0.0922717609703611,0.0907765955001519,0.1544113600081745,13.383938769650142,12.949955722836098,13.458399444893828,0.9093667334451906,0.8561269355465104,0.942009130239154,0.0,0.0,0.0,0.0050814899996112,0.0265663299996958,1.0,0.0,0.0,linear,5
linear,miami_housing,185249.26216095733,183973.20061522143,190766.8893008131,0.6851386319351799,0.6742124103803075,0.7080489237857635,117488.33429623031,117447.04734305608,117674.86826512111,0.5926142198159271,0.5772871483253467,0.6030231617945621,0.0,0.0,0.0,0.0021507999999812,0.0106141689993817,1.0,0.0,0.0,linear,5
linear,Moneyball,21.32348351572848,20.84725011088444,21.34489370683708,0.9489929389802306,0.9487820111592434,0.949061662940069,16.977346893817277,16.793819049415813,17.185450534973793,0.2351370514534999,0.2284453090613213,0.2357100944222284,0.0,0.0,0.0,0.0035509799999999,0.0187933200004405,1.0,0.0,0.0,linear,5
linear,grid_stability,0.0215739886840243,0.0212359319479412,0.0227362570886295,0.6284338200108974,0.6227243642041893,0.6458718444144737,0.0173290872378858,0.0170953037647476,0.0183553910514831,0.5915495381683264,0.5764274501253697,0.6262423475878253,0.0,0.0,0.0,0.0019951600006606,0.010170679000111399,1.0,0.0,0.0,linear,5
linear,sarcos,5.446622160797031,5.302498049445523,5.47433149556092,0.9215600031883592,0.9155270722374572,0.9297677934593436,3.8307589949894494,3.8278261425872335,3.876466243211656,0.2713738970684358,0.2588019917005102,0.2719591534587536,0.0,0.0,0.0,0.0024006100002225,0.0120938390000444,1.0,0.0,0.0,linear,5
linear,cpu_activity,9.91228072828355,9.8945835733723,10.04332994220722,0.7532915323161916,0.7516985867060954,0.7553192470591772,6.557001372316223,6.494152325854795,6.557878544936916,0.5135080150242247,0.5085507415827372,0.5210076012607802,0.0,0.0,0.0,0.0024915000003602,0.0126017610000415,1.0,0.0,0.0,linear,5
linear,space_ga,0.130870822557099,0.1264149085663613,0.1341145528770718,0.5686171130268876,0.5684480016736354,0.57449487975441,0.0982060084421212,0.0975415393625867,0.1001555779295104,0.6452076941557963,0.6181922761265557,0.6645206802511266,0.0,0.0,0.0,0.0018069789994115,0.0091948290000799,1.0,0.0,0.0,linear,5
linear,naval_propulsion_plant,0.0059010418771544,0.0058464239775166,0.0059079615131644,0.8423375511494594,0.8413750029680755,0.8431783287103156,0.0045931787560694,0.0045248356801722,0.0046366739591999,0.3999985714097785,0.3972613999633255,0.401382192896571,0.0,0.0,0.0,0.0020732599996335,0.010677320999093,1.0,0.0,0.0,linear,5
linear,auction_verification,6135.155827032036,6085.186956582455,6145.43751161458,0.6724103741500682,0.6613167017564867,0.6756608262298751,4892.388112586967,4860.547697022681,4896.349777075908,0.5973697345118848,0.5878434709479672,0.6010669574175806,0.0,0.0,0.0,0.0019913910000468,0.0101792220002605,1.0,0.0,0.0,linear,5
linear,socmob,23.35373092003057,16.67193683921671,23.99877148242565,0.7171086925791592,0.69725773789775,0.7347391624109532,11.16176899905252,11.110206575131068,12.706661626319129,0.5868014557027084,0.3858977440632752,0.6018939938267359,0.0,0.0,0.0,0.0024208300001191,0.0122707390000867,1.0,0.0,0.0,linear,5
linear,video_transcoding,9.451286549548136,9.111345298174896,10.707766778334411,0.528193225598449,0.5280904546905378,0.5746056544498912,6.182139796672085,6.090331540663488,6.261894606971025,0.6354547725829899,0.6092168792124678,0.7329579601005084,0.0,0.0,0.0,0.0029163700000935,0.013900291000936399,1.0,0.0,0.0,linear,5
linear,health_insurance,14.85022993217377,14.7645374639101,15.040904873231334,0.3510140225939808,0.3425676282249325,0.3773007726339449,12.161089587860287,11.923442622179271,12.290318146012767,0.7907728551661236,0.789112022125047,0.8021680730061587,0.0,0.0,0.0,0.0026278599998477,0.0141613799987679,1.0,0.0,0.0,linear,5
linear,combined_cycle_power_plant,4.471933087339044,4.458264755862981,4.653416937594431,0.9294067252154072,0.928963535831865,0.932158417734963,3.707508838940557,3.591634026774999,3.718451035146599,0.2625027614622434,0.2602166658993019,0.2747216091744947,0.0,0.0,0.0,0.0018929699999716,0.0099825389997929,1.0,0.0,0.0,linear,5
linear,concrete_compressive_strength,10.095771129264854,9.995915975608511,10.282174232606192,0.628393882663451,0.6251443925801439,0.6475242217846768,7.93415750800067,7.913448955078119,7.983339152365114,0.607778322849971,0.5956859257727405,0.6107213637751203,0.0,0.0,0.0,0.0017641700005697,0.0087915610010893,1.0,0.0,0.0,linear,5
linear,white_wine,0.7500408884525916,0.7114587671896204,0.759233778726127,0.256323013898883,0.2437302879516599,0.2641799184028954,0.5826474457376977,0.5529730144320615,0.5863339965556834,0.8528756860339971,0.8031911996956512,0.8688968607751397,0.0,0.0,0.0,0.0021203799997238,0.010554799999226601,1.0,0.0,0.0,linear,5
linear,physiochemical_protein,5.134175146884352,5.062055164993204,5.226778709249736,0.3139048603518027,0.2884109749516426,0.3309195630724637,4.292653944793973,4.228598993059811,4.30271671218307,0.8273511513790871,0.8223563515140495,0.8474312142825806,0.0,0.0,0.0,0.0020178400000077,0.0099523900007623,1.0,0.0,0.0,linear,5
linear,forest_fires,40.009052891385686,27.16368771884248,40.51915735887791,-0.2335415946898531,-0.3438596332164956,-0.1925671520937453,22.541921329063342,18.067762635969903,23.8898235372808,0.5814375014376503,0.3872974985903623,0.5900346741926231,0.0,0.0,0.0,0.0017796889997043,0.0088737380001473,1.0,0.0,0.0,linear,5
linear,airfoil_self_noise,4.902331989496737,4.875246977622312,5.290232371163642,0.4563646320090647,0.4455990190663108,0.4669374102057132,3.913828556705341,3.71724749456968,4.09793801803872,0.7075205329197071,0.6985144857284543,0.769200833824791,0.0,0.0,0.0,0.0017064399999071,0.0084225180007704,1.0,0.0,0.0,linear,5
linear,solar_flare,0.672469610290601,0.6384955591575836,0.6930863275760004,0.1611448722333873,0.1392696905203629,0.2130171472259232,0.3690222159268619,0.3670578313200701,0.3930109881177179,0.7834595130758083,0.7270105124267199,0.8193117792184879,0.0,0.0,0.0,0.0019336799996381,0.0104412410009897,1.0,0.0,0.0,linear,5
linear,california_housing,67211.79868268585,63369.99571978713,68045.34115168721,0.633521430879654,0.6205154179047587,0.6463257797079631,49823.57435815841,49326.057099730926,50972.95205980601,0.5974713912898884,0.5562861767778517,0.6093390304759833,0.0,0.0,0.0,0.0018870499998229,0.0097633219993438,1.0,0.0,0.0,linear,5
linear,kin8nm,0.19875614420569,0.1899512275928283,0.2008133640943258,0.4342051025256864,0.4238471754532436,0.4387769059250267,0.1612638404044458,0.1542970864406087,0.1614573344154556,0.7556751016909786,0.7154621674219497,0.7648781162410512,0.0,0.0,0.0,0.0018398499996692,0.009521048999886,1.0,0.0,0.0,linear,5
linear,student_performance_por,2.682966232899505,2.5583640462686734,2.73592558540138,0.2294155157994639,0.2015769380489552,0.2523514895293751,1.9087535584176745,1.812988165128145,1.952054230700592,0.8205399716990994,0.772149762034222,0.853482685152677,0.0,0.0,0.0,0.0024776600002951,0.0129881190005106,1.0,0.0,0.0,linear,5
linear,abalone,2.223636082482086,2.1775845101938742,2.2248468760607625,0.5576107981058024,0.5136212572224337,0.5588395076796568,1.5988118498051165,1.598779138694968,1.6125271853805223,0.6746007810503829,0.6727814026702724,0.6824456029667286,0.0,0.0,0.0,0.0020026299998789,0.0112262499997084,1.0,0.0,0.0,linear,5
linear,cps88wages,314.4549218798867,310.6688839640406,336.56546343138393,0.334695380605771,0.3341556617384659,0.3454707472150293,234.2163068494904,232.37350500538096,237.3626082262772,0.7559928717318427,0.7440777699005817,0.8189544523361583,0.0,0.0,0.0,0.001948330000232,0.009769700001925001,1.0,0.0,0.0,linear,5
linear,cars,2999.983804036613,2993.235601757945,3032.2429830729,0.9129546436019872,0.9081092057178752,0.913616605865094,2204.2279475408286,2144.020825856499,2224.911949459301,0.3063978222513897,0.3030008042004416,0.3076417742227462,0.0,0.0,0.0,0.0019598400003815,0.010464449999744701,1.0,0.0,0.0,linear,5
linear,red_wine,0.6557745700536481,0.6538106845690878,0.6678457403521568,0.340720648859234,0.3292969276678414,0.3561122755764001,0.5095264798054236,0.5072520121783425,0.5168469600830795,0.8153392779382883,0.8077312719728705,0.8312058226413858,0.0,0.0,0.0,0.0018083890008711,0.0098393880007277,1.0,0.0,0.0,linear,5
linear,energy_efficiency,3.1229340427250807,2.915305145882769,3.175800771274825,0.9071490489266186,0.9034275828128387,0.91353660278553,2.2410383167174523,2.116159295982127,2.3156637586050857,0.3098375603172066,0.2880529960600687,0.3177969702955235,0.0,0.0,0.0,0.0015889999995124,0.0081701499975677,1.0,0.0,0.0,linear,5
linear,QSAR_fish_toxicity,0.9252556181248052,0.8816812973546995,0.9499894317823604,0.5588009416902573,0.5328215425813596,0.590616809601569,0.6936334287895742,0.6693281484531253,0.6976874072258706,0.6258898608181803,0.5983558055635975,0.6440831619355265,0.0,0.0,0.0,0.001539589999993,0.0080114000011234,1.0,0.0,0.0,linear,5
ridge_cv,superconductivity,17.000192547847316,16.77167517626092,17.966989257072775,0.7396321533508798,0.7390058256696623,0.7610128411152381,13.027154968531582,12.752273730026436,13.896385515691623,0.4903130598177754,0.4889355016214124,0.5239254862971965,0.0008945608101959933,0.0008376587336742145,0.001135007180239909,0.0583042899997963,0.2938564299993231,40.0,0.0,0.0,linear,5
ridge_cv,fps_benchmark,11.765100413934071,11.334466722713486,11.80603977064962,0.9536602861111496,0.948926069665358,0.9541959471209293,7.678827540294969,7.6763421411336115,7.85485682915333,0.2158927039945244,0.2111227875422022,0.2216340407324412,2.4394125463815725e-05,0.0,2.6940595508540615e-05,0.0819843500003116,0.4240005100009509,40.0,0.0,0.0,linear,5
ridge_cv,kings_county,146841.70812836906,145773.7198273414,149499.54424627006,0.8006284536527837,0.7986463473499024,0.8066403739958947,90900.33401461222,88131.5394445045,91152.80730549738,0.4439977066913604,0.4392455492659295,0.4557499396601788,0.0,0.0,0.001664226833962897,0.0867354900001373,0.4353493799999339,40.0,0.0,0.0,linear,5
ridge_cv,brazilian_houses,2708.7653720570056,2680.220703225358,2801.7207564355044,0.6232532316927522,0.6172964773762718,0.6615775908644839,1862.8744451610944,1793.9343958916654,1907.1874162211664,0.3166376117120024,0.3119784294873751,0.3258070240043976,0.0014076187084349821,0.0,0.0069909598393096935,0.0471468100004131,0.2345578100002965,40.0,0.0,0.0,linear,5
ridge_cv,fifa,13703.120803709528,12702.12611243676,14609.964580938758,0.3497137807939693,0.3433375642666197,0.4004355104322479,8499.291087210286,8461.47380895421,8795.75334199846,0.6325009463876914,0.5790269864610811,0.6869230602228608,0.019989291892602238,0.015189298052775014,0.021043199815571765,0.119821710000906,0.6010989500000504,40.0,0.0,0.0,linear,5
ridge_cv,wave_energy,0.066460982024988,0.06447850444723,0.0672224537633682,0.9999999999996182,0.9999999999996084,0.9999999999996207,0.0519579417128115,0.0502687877174466,0.0523389835143461,6.00873732875701e-07,5.814061802662848e-07,6.075096006962831e-07,0.0,0.0,0.0,0.0442133400001694,0.23363519000122301,40.0,0.0,0.0,linear,5
ridge_cv,pumadyn32nh,0.0322661760402982,0.0322617691928933,0.0329698334251036,0.1824463641086066,0.1704403260193574,0.187387624704798,0.0262151601839933,0.0257742127478742,0.0264635551929973,0.8893057129972447,0.8864786470912771,0.9070449545395488,0.0,0.0,0.0009352471434655938,0.0373899999995046,0.1888681000000358,40.0,0.0,0.0,linear,5
ridge_cv,diamonds,1129.6457738701808,1127.3351391869833,1150.5778119807362,0.9142236097944992,0.9112747639659404,0.9225569949051304,758.9235080282313,734.4053582927683,761.459410379767,0.2871046759552937,0.2853163688387015,0.297962893576063,0.0,0.0,3.072553406036323e-07,0.0366831999999703,0.1881286999996516,40.0,0.0,0.0,linear,5
ridge_cv,health_insurance,14.840134106724546,14.76790748697516,15.043530975215097,0.3518961398398816,0.3423380362967796,0.3770164765281271,12.148724473817367,11.93625125882685,12.298878586511757,0.790235253744987,0.7892921378734732,0.8023081294180293,0.0006486164312017903,0.0,0.0007880567689694584,0.0375183209998795,0.1907995310002659,40.0,0.0,0.0,linear,5
ridge_cv,auction_verification,6147.322603289174,6085.857537809934,6154.016143057225,0.6724711785655002,0.6612420525542906,0.673663634323175,4875.671678289224,4850.252625523589,4882.605850947212,0.5992061315479855,0.5879082506826123,0.6009646110499273,0.0,0.0,5.8892980784018106e-05,0.0320772700006273,0.1644637990020781,40.0,0.0,0.0,linear,5
ridge_cv,cps88wages,314.4552851764802,310.73677703646564,336.6723287952807,0.334382325384383,0.3342728220523461,0.3451846364394609,234.19054784316808,232.2874914233086,237.2154839933635,0.7559937451468091,0.7442403794457577,0.8192144845589285,0.0,0.0,0.0,0.0323295600001074,0.1614758510013414,40.0,0.0,0.0,linear,5
ridge_cv,video_transcoding,9.45011087033614,9.12074591043728,10.700762960992526,0.5280972276915048,0.5268327786490934,0.5747114805043724,6.063506931625051,6.016977863492579,6.250384051438254,0.6353757260994904,0.6098454375074019,0.7324785413964875,0.0,0.0,0.00010215814199001781,0.0359042600002794,0.1838028800002574,40.0,0.0,0.0,linear,5
ridge_cv,naval_propulsion_plant,0.0058965072239638,0.0058579675728902,0.0059025490525864,0.842069925633015,0.8416186999244368,0.8425584376094333,0.0046192602842655,0.0045325115328747,0.0046566493515524,0.3996321207322988,0.3980457811297207,0.4010737509163997,0.00023562256228534272,0.0,0.0002912514199665084,0.0339768399999229,0.1713970989994776,40.0,0.0,0.0,linear,5
ridge_cv,grid_stability,0.0215793610034986,0.0212318135603239,0.0227377608615929,0.6285779253106922,0.6226744566349318,0.6456954536235127,0.0173378519275327,0.0170941576345223,0.0183589691038785,0.5916968448694869,0.5763156607450567,0.626283767171848,1.4002543244165164e-08,0.0,9.858825161347747e-05,0.0325964000003295,0.16304179899998378,40.0,0.0,0.0,linear,5
ridge_cv,sarcos,5.446620196351128,5.302517094416036,5.475299623240753,0.9215600597706218,0.9154971917630949,0.9298611063628504,3.831117178613765,3.828065291075151,3.8764650412473456,0.2714218891532317,0.2588029212390512,0.2719590553706121,5.461248849548245e-08,0.0,1.3738245696724328e-05,0.0361164099995221,0.1879916699990643,40.0,0.0,0.0,linear,5
ridge_cv,miami_housing,185206.221924675,183686.7854018305,190989.00156624825,0.685745574302829,0.6734533316376858,0.7081030680760799,117211.85145440442,116379.68565259942,117444.17397326678,0.5916916195259964,0.5771530232282919,0.6037252691731901,0.00015427241591433867,5.2398972756144416e-05,0.0005870160094171892,0.0339393399999607,0.16898079000020488,40.0,0.0,0.0,linear,5
ridge_cv,geographical_origin_of_music,16.542114566319988,15.887811685730547,17.199385901777234,0.1457534393895405,0.1306584731019118,0.163647180057387,13.228216642668642,12.911915264498756,13.483576636945156,0.8891990137251886,0.8597118594076335,0.936850526058202,0.0379015482374427,0.008802866131433268,0.04732545690789685,0.0491832900006556,0.2488252000002828,40.0,0.0,0.0,linear,5
ridge_cv,white_wine,0.7499047199577583,0.7117019488594233,0.7592412763849705,0.2563083257645578,0.2436831572517136,0.2636768153546117,0.5826033322052635,0.5530673713515332,0.5863274014834936,0.8527208480775134,0.8034657361637089,0.8689054413894576,0.0,0.0,0.0,0.0328752899995379,0.1648279700002602,40.0,0.0,0.0,linear,5
ridge_cv,physiochemical_protein,5.133189584392477,5.060727002203725,5.23106639726716,0.3123646782165269,0.287243019180023,0.3312706185748346,4.294675626938102,4.229983870752525,4.323331613897082,0.8271923320480202,0.8222882627756499,0.8481263882827044,0.00010444501658507264,0.0,0.00026835155173600173,0.0322019499999441,0.1608118700005432,40.0,0.0,0.0,linear,5
ridge_cv,cpu_activity,10.240766009908628,10.12691337893537,10.407347639223676,0.7418401993193582,0.7302678308494713,0.7535490460942542,6.052785359394941,6.012869839766042,6.0803819856953245,0.531249791114882,0.5204917691191395,0.5391550718126435,0.0,0.0,0.0,0.035885639999833,0.1792020699995189,40.0,0.0,0.0,linear,5
ridge_cv,Moneyball,21.303284612680645,20.76054402742572,21.342372337286736,0.9490895272046048,0.94879411071354,0.949484498467793,16.99438612370754,16.725282743368346,17.175022164483515,0.2351092758454395,0.2274951790476327,0.2354868154565229,7.746761165313197e-05,4.347273804116284e-05,9.285639816006834e-05,0.0405961300002672,0.205119930999899,40.0,0.0,0.0,linear,5
ridge_cv,red_wine,0.6557812676907139,0.6529947711040117,0.6687042244763839,0.3390246146016752,0.3309698712991527,0.3560991230434753,0.5101092220495291,0.5080813760684265,0.5175529534743084,0.8153476052611496,0.806723275565776,0.8322742984279147,0.0,0.0,9.88923838052678e-06,0.0306783110008836,0.1528711109995126,40.0,0.0,0.0,linear,5
ridge_cv,student_performance_por,2.651463760744176,2.5132679025937144,2.700084317620802,0.2474051570623741,0.2294763802880592,0.2609455896588419,1.901425282269848,1.7941730303115189,1.9128788603938287,0.8109054719078552,0.7585391202422274,0.8423018615119067,0.017376334500994187,0.017137917184614014,0.02697996763991866,0.0339902599998822,0.1703713300012166,40.0,0.0,0.0,linear,5
ridge_cv,cars,2999.648613730179,2994.4815907501948,3032.2698935694048,0.912915538781552,0.9080326873519986,0.9136359081418178,2198.083790994269,2144.538189518152,2224.741741216624,0.3063635882065949,0.3031269338196586,0.307644504476534,0.0,0.0,1.8753950956287892e-05,0.0293259400004899,0.14710648999971432,40.0,0.0,0.0,linear,5
ridge_cv,solar_flare,0.6831664709091457,0.6304857608262265,0.6928855111264612,0.1342455650630986,0.1294577767705949,0.1688803999858601,0.3886585279083171,0.3692565938872833,0.3998720874905779,0.7959218713495498,0.7185401019663158,0.8190743899121028,0.0,0.0,0.0004327442424210231,0.0320386690000304,0.1598503390005132,40.0,0.0,0.0,linear,5
ridge_cv,airfoil_self_noise,4.902493180138769,4.8752541543386005,5.2888196974549695,0.4561816416339759,0.4455973868283966,0.466902355005904,3.914725728634604,3.717960733320103,4.099047292216246,0.7075437964786003,0.6984547825509656,0.7689954307879497,0.0,0.0,7.78796747855156e-05,0.0294190810000145,0.15065794199927018,40.0,0.0,0.0,linear,5
ridge_cv,socmob,24.55343298892654,16.932958634611825,25.195964062173367,0.6881803049139219,0.6877038473737982,0.7067857738142904,11.205362216730808,11.072161882737714,13.01696011227308,0.6169459719193398,0.3919394969181315,0.6319198234293791,0.0,0.0,0.0,0.0345007409996469,0.1820033590001911,40.0,0.0,0.0,linear,5
ridge_cv,abalone,2.224088614216853,2.177712810576128,2.22493857870481,0.557558666603658,0.5130512970399379,0.5586405416851136,1.5988371747969965,1.5982229467564193,1.6132427384046666,0.6743708667863291,0.6728210420554405,0.6828453459044699,0.0,0.0,0.0,0.0327863310003522,0.1621885600006861,40.0,0.0,0.0,linear,5
ridge_cv,combined_cycle_power_plant,4.471959430521246,4.458264259254036,4.653648846975712,0.9294067409422658,0.9289564552572348,0.9321576184526876,3.7083756192463775,3.5916291259597903,3.718543673933916,0.2625043078087424,0.2602166369136021,0.2747353003006633,1.526310959800076e-08,0.0,2.407173719114223e-07,0.0305383800005074,0.1537790319998746,40.0,0.0,0.0,linear,5
